dataset,fold,step,fe
pittsburg-bridges-TYPE,3,16,identity
pittsburg-bridges-TYPE,3,17,ht_svd
pittsburg-bridges-TYPE,3,18,ht_svd
pittsburg-bridges-TYPE,3,19,ht_svd
pittsburg-bridges-TYPE,3,20,ht_svd
pittsburg-bridges-TYPE,3,21,ht_svd
pittsburg-bridges-TYPE,3,22,identity
pittsburg-bridges-TYPE,3,23,ht_svd
pittsburg-bridges-TYPE,3,24,autofeat
pittsburg-bridges-TYPE,3,25,ht_svd
pittsburg-bridges-TYPE,3,26,ht_svd
pittsburg-bridges-TYPE,3,27,ht_svd
pittsburg-bridges-TYPE,3,28,ht_svd
pittsburg-bridges-TYPE,3,29,ht_svd
pittsburg-bridges-TYPE,3,30,ht_svd
pittsburg-bridges-TYPE,3,31,ht_svd
pittsburg-bridges-TYPE,3,32,random_proj
pittsburg-bridges-TYPE,3,33,autofeat
pittsburg-bridges-TYPE,3,34,ht_svd
pittsburg-bridges-TYPE,3,35,autofeat
pittsburg-bridges-TYPE,3,36,random_proj
pittsburg-bridges-TYPE,3,37,random_proj
pittsburg-bridges-TYPE,3,38,ht_svd
pittsburg-bridges-TYPE,3,39,identity
pittsburg-bridges-TYPE,3,40,ht_svd
pittsburg-bridges-TYPE,3,41,ht_svd
pittsburg-bridges-TYPE,3,42,autofeat
pittsburg-bridges-TYPE,3,43,identity
pittsburg-bridges-TYPE,3,44,autofeat
pittsburg-bridges-TYPE,3,45,ht_svd
pittsburg-bridges-TYPE,3,46,autofeat
pittsburg-bridges-TYPE,3,47,ht_svd
pittsburg-bridges-TYPE,3,48,ht_svd
pittsburg-bridges-TYPE,3,49,identity
pittsburg-bridges-TYPE,3,50,ht_svd
pittsburg-bridges-TYPE,3,51,ht_svd
pittsburg-bridges-TYPE,3,52,ht_svd
pittsburg-bridges-TYPE,3,53,ht_svd
pittsburg-bridges-TYPE,3,54,random_proj
pittsburg-bridges-TYPE,3,55,ht_svd
pittsburg-bridges-TYPE,3,56,ht_svd
pittsburg-bridges-TYPE,3,57,ht_svd
pittsburg-bridges-TYPE,3,58,autofeat
pittsburg-bridges-TYPE,3,59,ht_svd
pittsburg-bridges-TYPE,3,60,ht_svd
pittsburg-bridges-TYPE,3,61,ht_svd
pittsburg-bridges-TYPE,3,62,ht_svd
pittsburg-bridges-TYPE,3,63,ht_svd
pittsburg-bridges-TYPE,3,64,ht_svd
pittsburg-bridges-TYPE,3,65,autofeat
pittsburg-bridges-TYPE,3,66,identity
pittsburg-bridges-TYPE,3,67,ht_svd
pittsburg-bridges-TYPE,3,68,ht_svd
pittsburg-bridges-TYPE,3,69,ht_svd
pittsburg-bridges-TYPE,3,70,ht_svd
pittsburg-bridges-TYPE,3,71,ht_svd
pittsburg-bridges-TYPE,3,72,ht_svd
pittsburg-bridges-TYPE,3,73,identity
pittsburg-bridges-TYPE,3,74,autofeat
pittsburg-bridges-TYPE,3,75,ht_svd
pittsburg-bridges-TYPE,3,76,autofeat
pittsburg-bridges-TYPE,3,77,random_proj
pittsburg-bridges-TYPE,3,78,ht_svd
pittsburg-bridges-TYPE,3,79,random_proj
pittsburg-bridges-TYPE,3,80,identity
pittsburg-bridges-TYPE,3,81,ht_svd
pittsburg-bridges-TYPE,3,82,ht_svd
pittsburg-bridges-TYPE,3,83,autofeat
pittsburg-bridges-TYPE,3,84,ht_svd
pittsburg-bridges-TYPE,3,85,identity
pittsburg-bridges-TYPE,3,86,identity
pittsburg-bridges-TYPE,3,87,ht_svd
pittsburg-bridges-TYPE,3,88,ht_svd
pittsburg-bridges-TYPE,3,89,ht_svd
pittsburg-bridges-TYPE,3,90,ht_svd
pittsburg-bridges-TYPE,3,91,ht_svd
pittsburg-bridges-TYPE,3,92,ht_svd
pittsburg-bridges-TYPE,3,93,ht_svd
pittsburg-bridges-TYPE,3,94,ht_svd
pittsburg-bridges-TYPE,3,95,ht_svd
pittsburg-bridges-TYPE,3,96,ht_svd
pittsburg-bridges-TYPE,3,97,identity
pittsburg-bridges-TYPE,3,98,autofeat
pittsburg-bridges-TYPE,3,99,identity
conn-bench-sonar-mines-rocks,0,0,ht_svd
conn-bench-sonar-mines-rocks,0,1,identity
conn-bench-sonar-mines-rocks,0,2,ht_svd
conn-bench-sonar-mines-rocks,0,3,ht_svd
conn-bench-sonar-mines-rocks,0,4,random_proj
conn-bench-sonar-mines-rocks,0,5,random_proj
conn-bench-sonar-mines-rocks,0,6,ht_svd
conn-bench-sonar-mines-rocks,0,7,autofeat
conn-bench-sonar-mines-rocks,0,8,autofeat
conn-bench-sonar-mines-rocks,0,9,random_proj
conn-bench-sonar-mines-rocks,0,10,identity
conn-bench-sonar-mines-rocks,0,11,autofeat
conn-bench-sonar-mines-rocks,0,12,identity
conn-bench-sonar-mines-rocks,0,13,ht_svd
conn-bench-sonar-mines-rocks,0,14,identity
conn-bench-sonar-mines-rocks,0,15,autofeat
conn-bench-sonar-mines-rocks,0,16,autofeat
conn-bench-sonar-mines-rocks,0,17,identity
conn-bench-sonar-mines-rocks,0,18,identity
conn-bench-sonar-mines-rocks,0,19,autofeat
conn-bench-sonar-mines-rocks,0,20,identity
conn-bench-sonar-mines-rocks,0,21,ht_svd
conn-bench-sonar-mines-rocks,0,22,identity
conn-bench-sonar-mines-rocks,0,23,identity
conn-bench-sonar-mines-rocks,0,24,autofeat
conn-bench-sonar-mines-rocks,0,25,identity
conn-bench-sonar-mines-rocks,0,26,autofeat
conn-bench-sonar-mines-rocks,0,27,identity
conn-bench-sonar-mines-rocks,0,28,ht_svd
conn-bench-sonar-mines-rocks,0,29,ht_svd
conn-bench-sonar-mines-rocks,0,30,ht_svd
conn-bench-sonar-mines-rocks,0,31,autofeat
conn-bench-sonar-mines-rocks,0,32,autofeat
conn-bench-sonar-mines-rocks,0,33,autofeat
conn-bench-sonar-mines-rocks,0,34,identity
conn-bench-sonar-mines-rocks,0,35,random_proj
conn-bench-sonar-mines-rocks,0,36,identity
conn-bench-sonar-mines-rocks,0,37,ht_svd
conn-bench-sonar-mines-rocks,0,38,identity
conn-bench-sonar-mines-rocks,0,39,ht_svd
conn-bench-sonar-mines-rocks,0,40,autofeat
conn-bench-sonar-mines-rocks,0,41,identity
conn-bench-sonar-mines-rocks,0,42,identity
conn-bench-sonar-mines-rocks,0,43,identity
conn-bench-sonar-mines-rocks,0,44,identity
conn-bench-sonar-mines-rocks,0,45,autofeat
conn-bench-sonar-mines-rocks,0,46,random_proj
conn-bench-sonar-mines-rocks,0,47,random_proj
conn-bench-sonar-mines-rocks,0,48,ht_svd
conn-bench-sonar-mines-rocks,0,49,autofeat
conn-bench-sonar-mines-rocks,0,50,random_proj
conn-bench-sonar-mines-rocks,0,51,random_proj
conn-bench-sonar-mines-rocks,0,52,random_proj
conn-bench-sonar-mines-rocks,0,53,identity
conn-bench-sonar-mines-rocks,0,54,identity
conn-bench-sonar-mines-rocks,0,55,identity
conn-bench-sonar-mines-rocks,0,56,ht_svd
conn-bench-sonar-mines-rocks,0,57,identity
conn-bench-sonar-mines-rocks,0,58,random_proj
conn-bench-sonar-mines-rocks,0,59,identity
conn-bench-sonar-mines-rocks,0,60,random_proj
conn-bench-sonar-mines-rocks,0,61,identity
conn-bench-sonar-mines-rocks,0,62,identity
conn-bench-sonar-mines-rocks,0,63,ht_svd
conn-bench-sonar-mines-rocks,0,64,random_proj
conn-bench-sonar-mines-rocks,0,65,autofeat
conn-bench-sonar-mines-rocks,0,66,autofeat
conn-bench-sonar-mines-rocks,0,67,random_proj
conn-bench-sonar-mines-rocks,0,68,autofeat
conn-bench-sonar-mines-rocks,0,69,ht_svd
conn-bench-sonar-mines-rocks,0,70,random_proj
conn-bench-sonar-mines-rocks,0,71,identity
conn-bench-sonar-mines-rocks,0,72,identity
conn-bench-sonar-mines-rocks,0,73,random_proj
conn-bench-sonar-mines-rocks,0,74,random_proj
conn-bench-sonar-mines-rocks,0,75,ht_svd
conn-bench-sonar-mines-rocks,0,76,ht_svd
conn-bench-sonar-mines-rocks,0,77,identity
conn-bench-sonar-mines-rocks,0,78,ht_svd
conn-bench-sonar-mines-rocks,0,79,identity
conn-bench-sonar-mines-rocks,0,80,random_proj
conn-bench-sonar-mines-rocks,0,81,autofeat
conn-bench-sonar-mines-rocks,0,82,ht_svd
conn-bench-sonar-mines-rocks,0,83,random_proj
conn-bench-sonar-mines-rocks,0,84,autofeat
conn-bench-sonar-mines-rocks,0,85,identity
conn-bench-sonar-mines-rocks,0,86,ht_svd
conn-bench-sonar-mines-rocks,0,87,ht_svd
conn-bench-sonar-mines-rocks,0,88,identity
conn-bench-sonar-mines-rocks,0,89,identity
conn-bench-sonar-mines-rocks,0,90,identity
conn-bench-sonar-mines-rocks,0,91,random_proj
conn-bench-sonar-mines-rocks,0,92,random_proj
conn-bench-sonar-mines-rocks,0,93,autofeat
conn-bench-sonar-mines-rocks,0,94,random_proj
conn-bench-sonar-mines-rocks,0,95,identity
conn-bench-sonar-mines-rocks,0,96,random_proj
conn-bench-sonar-mines-rocks,0,97,identity
conn-bench-sonar-mines-rocks,0,98,identity
conn-bench-sonar-mines-rocks,0,99,identity
conn-bench-sonar-mines-rocks,1,0,ht_svd
conn-bench-sonar-mines-rocks,1,1,ht_svd
conn-bench-sonar-mines-rocks,1,2,random_proj
conn-bench-sonar-mines-rocks,1,3,ht_svd
conn-bench-sonar-mines-rocks,1,4,ht_svd
conn-bench-sonar-mines-rocks,1,5,random_proj
conn-bench-sonar-mines-rocks,1,6,autofeat
conn-bench-sonar-mines-rocks,1,7,random_proj
conn-bench-sonar-mines-rocks,1,8,random_proj
conn-bench-sonar-mines-rocks,1,9,ht_svd
conn-bench-sonar-mines-rocks,1,10,ht_svd
conn-bench-sonar-mines-rocks,1,11,autofeat
conn-bench-sonar-mines-rocks,1,12,random_proj
conn-bench-sonar-mines-rocks,1,13,ht_svd
conn-bench-sonar-mines-rocks,1,14,random_proj
conn-bench-sonar-mines-rocks,1,15,ht_svd
conn-bench-sonar-mines-rocks,1,16,identity
conn-bench-sonar-mines-rocks,1,17,random_proj
conn-bench-sonar-mines-rocks,1,18,autofeat
conn-bench-sonar-mines-rocks,1,19,identity
conn-bench-sonar-mines-rocks,1,20,autofeat
conn-bench-sonar-mines-rocks,1,21,autofeat
conn-bench-sonar-mines-rocks,1,22,autofeat
conn-bench-sonar-mines-rocks,1,23,identity
conn-bench-sonar-mines-rocks,1,24,identity
conn-bench-sonar-mines-rocks,1,25,autofeat
conn-bench-sonar-mines-rocks,1,26,random_proj
conn-bench-sonar-mines-rocks,1,27,autofeat
conn-bench-sonar-mines-rocks,1,28,autofeat
conn-bench-sonar-mines-rocks,1,29,random_proj
conn-bench-sonar-mines-rocks,1,30,random_proj
conn-bench-sonar-mines-rocks,1,31,random_proj
conn-bench-sonar-mines-rocks,1,32,ht_svd
conn-bench-sonar-mines-rocks,1,33,ht_svd
conn-bench-sonar-mines-rocks,1,34,random_proj
conn-bench-sonar-mines-rocks,1,35,ht_svd
conn-bench-sonar-mines-rocks,1,36,ht_svd
conn-bench-sonar-mines-rocks,1,37,identity
conn-bench-sonar-mines-rocks,1,38,autofeat
conn-bench-sonar-mines-rocks,1,39,random_proj
conn-bench-sonar-mines-rocks,1,40,autofeat
conn-bench-sonar-mines-rocks,1,41,autofeat
conn-bench-sonar-mines-rocks,1,42,identity
conn-bench-sonar-mines-rocks,1,43,random_proj
conn-bench-sonar-mines-rocks,1,44,ht_svd
conn-bench-sonar-mines-rocks,1,45,identity
conn-bench-sonar-mines-rocks,1,46,autofeat
conn-bench-sonar-mines-rocks,1,47,random_proj
conn-bench-sonar-mines-rocks,1,48,random_proj
conn-bench-sonar-mines-rocks,1,49,random_proj
conn-bench-sonar-mines-rocks,1,50,random_proj
conn-bench-sonar-mines-rocks,1,51,autofeat
conn-bench-sonar-mines-rocks,1,52,ht_svd
conn-bench-sonar-mines-rocks,1,53,ht_svd
conn-bench-sonar-mines-rocks,1,54,autofeat
conn-bench-sonar-mines-rocks,1,55,ht_svd
conn-bench-sonar-mines-rocks,1,56,autofeat
conn-bench-sonar-mines-rocks,1,57,ht_svd
conn-bench-sonar-mines-rocks,1,58,ht_svd
conn-bench-sonar-mines-rocks,1,59,ht_svd
conn-bench-sonar-mines-rocks,1,60,random_proj
conn-bench-sonar-mines-rocks,1,61,ht_svd
conn-bench-sonar-mines-rocks,1,62,autofeat
conn-bench-sonar-mines-rocks,1,63,ht_svd
conn-bench-sonar-mines-rocks,1,64,autofeat
conn-bench-sonar-mines-rocks,1,65,autofeat
conn-bench-sonar-mines-rocks,1,66,ht_svd
conn-bench-sonar-mines-rocks,1,67,identity
conn-bench-sonar-mines-rocks,1,68,autofeat
conn-bench-sonar-mines-rocks,1,69,ht_svd
conn-bench-sonar-mines-rocks,1,70,autofeat
conn-bench-sonar-mines-rocks,1,71,ht_svd
conn-bench-sonar-mines-rocks,1,72,ht_svd
conn-bench-sonar-mines-rocks,1,73,identity
conn-bench-sonar-mines-rocks,1,74,autofeat
conn-bench-sonar-mines-rocks,1,75,ht_svd
conn-bench-sonar-mines-rocks,1,76,identity
conn-bench-sonar-mines-rocks,1,77,identity
conn-bench-sonar-mines-rocks,1,78,ht_svd
conn-bench-sonar-mines-rocks,1,79,identity
conn-bench-sonar-mines-rocks,1,80,autofeat
conn-bench-sonar-mines-rocks,1,81,ht_svd
conn-bench-sonar-mines-rocks,1,82,random_proj
conn-bench-sonar-mines-rocks,1,83,identity
conn-bench-sonar-mines-rocks,1,84,identity
conn-bench-sonar-mines-rocks,1,85,ht_svd
conn-bench-sonar-mines-rocks,1,86,identity
conn-bench-sonar-mines-rocks,1,87,autofeat
conn-bench-sonar-mines-rocks,1,88,identity
conn-bench-sonar-mines-rocks,1,89,autofeat
conn-bench-sonar-mines-rocks,1,90,identity
conn-bench-sonar-mines-rocks,1,91,identity
conn-bench-sonar-mines-rocks,1,92,identity
conn-bench-sonar-mines-rocks,1,93,identity
conn-bench-sonar-mines-rocks,1,94,identity
conn-bench-sonar-mines-rocks,1,95,identity
conn-bench-sonar-mines-rocks,1,96,autofeat
conn-bench-sonar-mines-rocks,1,97,identity
conn-bench-sonar-mines-rocks,1,98,identity
conn-bench-sonar-mines-rocks,1,99,identity
conn-bench-sonar-mines-rocks,2,0,ht_svd
conn-bench-sonar-mines-rocks,2,1,random_proj
conn-bench-sonar-mines-rocks,2,2,identity
conn-bench-sonar-mines-rocks,2,3,autofeat
conn-bench-sonar-mines-rocks,2,4,ht_svd
conn-bench-sonar-mines-rocks,2,5,ht_svd
conn-bench-sonar-mines-rocks,2,6,identity
conn-bench-sonar-mines-rocks,2,7,random_proj
conn-bench-sonar-mines-rocks,2,8,autofeat
conn-bench-sonar-mines-rocks,2,9,random_proj
conn-bench-sonar-mines-rocks,2,10,autofeat
conn-bench-sonar-mines-rocks,2,11,random_proj
conn-bench-sonar-mines-rocks,2,12,ht_svd
conn-bench-sonar-mines-rocks,2,13,autofeat
conn-bench-sonar-mines-rocks,2,14,random_proj
conn-bench-sonar-mines-rocks,2,15,random_proj
conn-bench-sonar-mines-rocks,2,16,random_proj
conn-bench-sonar-mines-rocks,2,17,autofeat
conn-bench-sonar-mines-rocks,2,18,identity
conn-bench-sonar-mines-rocks,2,19,random_proj
conn-bench-sonar-mines-rocks,2,20,random_proj
conn-bench-sonar-mines-rocks,2,21,ht_svd
conn-bench-sonar-mines-rocks,2,22,ht_svd
conn-bench-sonar-mines-rocks,2,23,random_proj
conn-bench-sonar-mines-rocks,2,24,random_proj
conn-bench-sonar-mines-rocks,2,25,identity
conn-bench-sonar-mines-rocks,2,26,random_proj
conn-bench-sonar-mines-rocks,2,27,autofeat
conn-bench-sonar-mines-rocks,2,28,random_proj
conn-bench-sonar-mines-rocks,2,29,ht_svd
conn-bench-sonar-mines-rocks,2,30,autofeat
conn-bench-sonar-mines-rocks,2,31,autofeat
conn-bench-sonar-mines-rocks,2,32,autofeat
conn-bench-sonar-mines-rocks,2,33,autofeat
conn-bench-sonar-mines-rocks,2,34,ht_svd
conn-bench-sonar-mines-rocks,2,35,ht_svd
conn-bench-sonar-mines-rocks,2,36,autofeat
conn-bench-sonar-mines-rocks,2,37,random_proj
conn-bench-sonar-mines-rocks,2,38,random_proj
conn-bench-sonar-mines-rocks,2,39,random_proj
conn-bench-sonar-mines-rocks,2,40,autofeat
conn-bench-sonar-mines-rocks,2,41,autofeat
conn-bench-sonar-mines-rocks,2,42,ht_svd
conn-bench-sonar-mines-rocks,2,43,identity
conn-bench-sonar-mines-rocks,2,44,random_proj
conn-bench-sonar-mines-rocks,2,45,autofeat
conn-bench-sonar-mines-rocks,2,46,random_proj
conn-bench-sonar-mines-rocks,2,47,random_proj
conn-bench-sonar-mines-rocks,2,48,random_proj
conn-bench-sonar-mines-rocks,2,49,identity
conn-bench-sonar-mines-rocks,2,50,autofeat
conn-bench-sonar-mines-rocks,2,51,random_proj
conn-bench-sonar-mines-rocks,2,52,autofeat
conn-bench-sonar-mines-rocks,2,53,autofeat
conn-bench-sonar-mines-rocks,2,54,autofeat
conn-bench-sonar-mines-rocks,2,55,ht_svd
conn-bench-sonar-mines-rocks,2,56,identity
conn-bench-sonar-mines-rocks,2,57,random_proj
conn-bench-sonar-mines-rocks,2,58,identity
conn-bench-sonar-mines-rocks,2,59,autofeat
conn-bench-sonar-mines-rocks,2,60,identity
conn-bench-sonar-mines-rocks,2,61,random_proj
conn-bench-sonar-mines-rocks,2,62,ht_svd
conn-bench-sonar-mines-rocks,2,63,random_proj
conn-bench-sonar-mines-rocks,2,64,random_proj
conn-bench-sonar-mines-rocks,2,65,random_proj
conn-bench-sonar-mines-rocks,2,66,identity
conn-bench-sonar-mines-rocks,2,67,random_proj
conn-bench-sonar-mines-rocks,2,68,random_proj
conn-bench-sonar-mines-rocks,2,69,identity
conn-bench-sonar-mines-rocks,2,70,random_proj
conn-bench-sonar-mines-rocks,2,71,random_proj
conn-bench-sonar-mines-rocks,2,72,random_proj
conn-bench-sonar-mines-rocks,2,73,autofeat
conn-bench-sonar-mines-rocks,2,74,ht_svd
conn-bench-sonar-mines-rocks,2,75,ht_svd
conn-bench-sonar-mines-rocks,2,76,autofeat
conn-bench-sonar-mines-rocks,2,77,identity
conn-bench-sonar-mines-rocks,2,78,identity
conn-bench-sonar-mines-rocks,2,79,ht_svd
conn-bench-sonar-mines-rocks,2,80,identity
conn-bench-sonar-mines-rocks,2,81,identity
conn-bench-sonar-mines-rocks,2,82,random_proj
conn-bench-sonar-mines-rocks,2,83,identity
conn-bench-sonar-mines-rocks,2,84,identity
conn-bench-sonar-mines-rocks,2,85,identity
conn-bench-sonar-mines-rocks,2,86,ht_svd
conn-bench-sonar-mines-rocks,2,87,random_proj
conn-bench-sonar-mines-rocks,2,88,identity
conn-bench-sonar-mines-rocks,2,89,identity
conn-bench-sonar-mines-rocks,2,90,random_proj
conn-bench-sonar-mines-rocks,2,91,ht_svd
conn-bench-sonar-mines-rocks,2,92,autofeat
conn-bench-sonar-mines-rocks,2,93,ht_svd
conn-bench-sonar-mines-rocks,2,94,identity
conn-bench-sonar-mines-rocks,2,95,identity
conn-bench-sonar-mines-rocks,2,96,random_proj
conn-bench-sonar-mines-rocks,2,97,identity
conn-bench-sonar-mines-rocks,2,98,identity
conn-bench-sonar-mines-rocks,2,99,identity
conn-bench-sonar-mines-rocks,3,0,random_proj
conn-bench-sonar-mines-rocks,3,1,ht_svd
conn-bench-sonar-mines-rocks,3,2,autofeat
conn-bench-sonar-mines-rocks,3,3,ht_svd
conn-bench-sonar-mines-rocks,3,4,identity
conn-bench-sonar-mines-rocks,3,5,identity
conn-bench-sonar-mines-rocks,3,6,autofeat
conn-bench-sonar-mines-rocks,3,7,ht_svd
conn-bench-sonar-mines-rocks,3,8,identity
conn-bench-sonar-mines-rocks,3,9,random_proj
conn-bench-sonar-mines-rocks,3,10,random_proj
conn-bench-sonar-mines-rocks,3,11,identity
conn-bench-sonar-mines-rocks,3,12,identity
conn-bench-sonar-mines-rocks,3,13,ht_svd
conn-bench-sonar-mines-rocks,3,14,autofeat
conn-bench-sonar-mines-rocks,3,15,identity
conn-bench-sonar-mines-rocks,3,16,random_proj
conn-bench-sonar-mines-rocks,3,17,ht_svd
conn-bench-sonar-mines-rocks,3,18,identity
conn-bench-sonar-mines-rocks,3,19,ht_svd
conn-bench-sonar-mines-rocks,3,20,identity
conn-bench-sonar-mines-rocks,3,21,identity
conn-bench-sonar-mines-rocks,3,22,autofeat
conn-bench-sonar-mines-rocks,3,23,random_proj
conn-bench-sonar-mines-rocks,3,24,identity
conn-bench-sonar-mines-rocks,3,25,ht_svd
conn-bench-sonar-mines-rocks,3,26,autofeat
conn-bench-sonar-mines-rocks,3,27,autofeat
conn-bench-sonar-mines-rocks,3,28,identity
conn-bench-sonar-mines-rocks,3,29,autofeat
conn-bench-sonar-mines-rocks,3,30,random_proj
conn-bench-sonar-mines-rocks,3,31,identity
conn-bench-sonar-mines-rocks,3,32,autofeat
conn-bench-sonar-mines-rocks,3,33,identity
conn-bench-sonar-mines-rocks,3,34,identity
conn-bench-sonar-mines-rocks,3,35,autofeat
conn-bench-sonar-mines-rocks,3,36,identity
conn-bench-sonar-mines-rocks,3,37,random_proj
conn-bench-sonar-mines-rocks,3,38,autofeat
conn-bench-sonar-mines-rocks,3,39,autofeat
conn-bench-sonar-mines-rocks,3,40,autofeat
conn-bench-sonar-mines-rocks,3,41,identity
conn-bench-sonar-mines-rocks,3,42,identity
conn-bench-sonar-mines-rocks,3,43,autofeat
conn-bench-sonar-mines-rocks,3,44,identity
conn-bench-sonar-mines-rocks,3,45,identity
conn-bench-sonar-mines-rocks,3,46,identity
conn-bench-sonar-mines-rocks,3,47,random_proj
conn-bench-sonar-mines-rocks,3,48,autofeat
conn-bench-sonar-mines-rocks,3,49,identity
conn-bench-sonar-mines-rocks,3,50,identity
conn-bench-sonar-mines-rocks,3,51,identity
conn-bench-sonar-mines-rocks,3,52,autofeat
conn-bench-sonar-mines-rocks,3,53,identity
conn-bench-sonar-mines-rocks,3,54,random_proj
conn-bench-sonar-mines-rocks,3,55,autofeat
conn-bench-sonar-mines-rocks,3,56,random_proj
conn-bench-sonar-mines-rocks,3,57,identity
conn-bench-sonar-mines-rocks,3,58,autofeat
conn-bench-sonar-mines-rocks,3,59,autofeat
conn-bench-sonar-mines-rocks,3,60,autofeat
conn-bench-sonar-mines-rocks,3,61,autofeat
conn-bench-sonar-mines-rocks,3,62,autofeat
conn-bench-sonar-mines-rocks,3,63,random_proj
conn-bench-sonar-mines-rocks,3,64,identity
conn-bench-sonar-mines-rocks,3,65,autofeat
conn-bench-sonar-mines-rocks,3,66,autofeat
conn-bench-sonar-mines-rocks,3,67,identity
conn-bench-sonar-mines-rocks,3,68,autofeat
conn-bench-sonar-mines-rocks,3,69,random_proj
conn-bench-sonar-mines-rocks,3,70,random_proj
conn-bench-sonar-mines-rocks,3,71,identity
conn-bench-sonar-mines-rocks,3,72,autofeat
conn-bench-sonar-mines-rocks,3,73,identity
conn-bench-sonar-mines-rocks,3,74,autofeat
conn-bench-sonar-mines-rocks,3,75,random_proj
conn-bench-sonar-mines-rocks,3,76,random_proj
conn-bench-sonar-mines-rocks,3,77,random_proj
conn-bench-sonar-mines-rocks,3,78,identity
conn-bench-sonar-mines-rocks,3,79,identity
conn-bench-sonar-mines-rocks,3,80,identity
conn-bench-sonar-mines-rocks,3,81,identity
conn-bench-sonar-mines-rocks,3,82,identity
conn-bench-sonar-mines-rocks,3,83,random_proj
conn-bench-sonar-mines-rocks,3,84,identity
conn-bench-sonar-mines-rocks,3,85,identity
conn-bench-sonar-mines-rocks,3,86,identity
conn-bench-sonar-mines-rocks,3,87,identity
conn-bench-sonar-mines-rocks,3,88,autofeat
conn-bench-sonar-mines-rocks,3,89,identity
conn-bench-sonar-mines-rocks,3,90,identity
conn-bench-sonar-mines-rocks,3,91,identity
conn-bench-sonar-mines-rocks,3,92,identity
conn-bench-sonar-mines-rocks,3,93,identity
conn-bench-sonar-mines-rocks,3,94,identity
conn-bench-sonar-mines-rocks,3,95,identity
conn-bench-sonar-mines-rocks,3,96,autofeat
conn-bench-sonar-mines-rocks,3,97,identity
conn-bench-sonar-mines-rocks,3,98,identity
conn-bench-sonar-mines-rocks,3,99,identity
